Date,Technology,Healthcare,Financials,Energy
2019-10-14,104.84049987792969,145.6999969482422,137.1999969482422,69.80000305175781
2019-10-15,103.94316864013672,146.52000427246094,138.8000030517578,69.19999694824219
2019-10-16,104.32499694824219,147.00999450683594,136.72000122070312,69.08999633789062
2019-10-17,105.82933298746745,148.1999969482422,137.25,68.81999969482422
2019-10-18,106.91950225830078,149.1699981689453,138.1999969482422,68.55999755859375
2019-10-21,106.58500162760417,149.27000427246094,136.83999633789062,67.58000183105469
2019-10-22,106.43949890136719,148.25,136.67999267578125,67.19000244140625
2019-10-23,106.92066701253255,148.52999877929688,136.5399932861328,66.7699966430664
2019-10-24,105.97533162434895,148.32000732421875,133.14999389648438,66.31999969482422
2019-10-25,103.70133463541667,148.75,132.02999877929688,64.73999786376953
2019-10-28,105.80250295003255,149.5,134.42999267578125,64.6500015258789
2019-10-29,107.3199971516927,150.5399932861328,134.22999572753906,64.11000061035156
2019-10-30,108.81999969482422,150.36000061035156,135.88999938964844,64.79000091552734
2019-10-31,106.41549936930339,148.8699951171875,132.36000061035156,62.119998931884766
2019-11-01,108.55833435058594,150.1699981689453,133.3699951171875,60.72999954223633
2019-11-04,110.7009989420573,151.60000610351562,135.2899932861328,59.970001220703125
2019-11-05,110.85499827067058,153.99000549316406,137.58999633789062,62.72999954223633
2019-11-06,112.91033426920573,153.52999877929688,137.61000061035156,61.880001068115234
2019-11-07,112.61766560872395,151.88999938964844,137.1699981689453,61.470001220703125
2019-11-08,114.84016418457031,151.86000061035156,137.74000549316406,59.959999084472656
2019-11-11,113.28183237711589,151.99000549316406,138.0,60.529998779296875
2019-11-12,114.14717102050781,151.08999633789062,138.0,61.27000045776367
2019-11-13,113.53233591715495,150.08999633789062,137.8800048828125,60.93000030517578
2019-11-14,114.17466990152995,150.1300048828125,137.4600067138672,60.650001525878906
2019-11-15,114.3173319498698,149.13999938964844,135.63999938964844,59.880001068115234
2019-11-18,114.8094991048177,148.94000244140625,137.49000549316406,60.34000015258789
2019-11-19,113.44816589355469,148.3699951171875,137.49000549316406,59.86000061035156
2019-11-20,110.34182993570964,149.92999267578125,135.80999755859375,59.130001068115234
2019-11-21,105.47599792480469,145.91000366210938,132.16000366210938,56.36000061035156
2019-11-22,103.13533528645833,144.64999389648438,126.26000213623047,54.20000076293945
2019-11-25,104.28533172607422,143.67999267578125,126.63999938964844,53.0099983215332
2019-11-26,97.43582916259766,139.1199951171875,121.37000274658203,49.81999969482422
2019-11-27,99.10416412353516,134.47999572753906,116.11000061035156,51.439998626708984
2019-11-28,105.6028315226237,140.02000427246094,121.5199966430664,53.880001068115234
